invoice_row,model_no,sku,handle,product_name,line,type,category,price_tier,retail_thb,retail_usd,cost_usd,weight_g,size_mm,material,metal_finish,stone,stock_qty,description_html,image_url_1,seo_title,seo_description,quote_text,invoice_image,notes
226,ORCB182,ORCB182,puzzle-cube-charm,Puzzle Cube Charm,A,Charm,Travel & Lifestyle,Signature,1200,39,5.69,2.70,11mm,925 Sterling Silver,Oxidized Silver,Blue & Yellow Enamel,16,"<p style=""font-family: Inter, sans-serif;"">Cube faced with green, white and orange enamel squares. TRADEMARK RISK: closely resembles the Rubik's Cube, which is protected. Named neutrally on purpose. Take advice before listing.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> Blue & Yellow Enamel<br>
<strong>Size:</strong> 11mm<br>
<strong>Weight:</strong> 2.70g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Puzzle Cube Charm | Orloff of Denmark,"Cube faced with green, white and orange enamel squares.",,img_0220.jpg,"Identified from the invoice photograph, confidence high"
230,ORCB183-A,ORCB183-A,letter-a-charm,Letter A Charm,A,Charm,Personal — Letters,Classic,900,29,4.44,1.80,10.5mm,925 Sterling Silver,Oxidized Silver,,10,"<p style=""font-family: Inter, sans-serif;"">The letter A in 925 sterling silver with an oxidized finish. Wear a single initial, or spell out a name.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Size:</strong> 10.5mm<br>
<strong>Weight:</strong> 1.80g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Letter A Charm | Orloff of Denmark,The letter A in 925 sterling silver with an oxidized finish.,,img_0223.jpg,
231,ORCB183-B,ORCB183-B,letter-b-charm,Letter B Charm,A,Charm,Personal — Letters,Classic,900,29,4.44,1.70,,925 Sterling Silver,Oxidized Silver,,10,"<p style=""font-family: Inter, sans-serif;"">The letter B in 925 sterling silver with an oxidized finish. Wear a single initial, or spell out a name.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Weight:</strong> 1.70g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Letter B Charm | Orloff of Denmark,The letter B in 925 sterling silver with an oxidized finish.,,img_0222.jpg,Invoice Size field blank; series default 10.5mm unconfirmed
232,ORCB183-C,ORCB183-C,letter-c-charm,Letter C Charm,A,Charm,Personal — Letters,Classic,900,29,4.22,1.50,,925 Sterling Silver,Oxidized Silver,,10,"<p style=""font-family: Inter, sans-serif;"">The letter C in 925 sterling silver with an oxidized finish. Wear a single initial, or spell out a name.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Weight:</strong> 1.50g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Letter C Charm | Orloff of Denmark,The letter C in 925 sterling silver with an oxidized finish.,,img_0224.jpg,Invoice Size field blank; series default 10.5mm unconfirmed
233,ORCB183-D,ORCB183-D,letter-d-charm,Letter D Charm,A,Charm,Personal — Letters,Signature,1200,39,4.67,1.80,,925 Sterling Silver,Oxidized Silver,,10,"<p style=""font-family: Inter, sans-serif;"">The letter D in 925 sterling silver with an oxidized finish. Wear a single initial, or spell out a name.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Weight:</strong> 1.80g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Letter D Charm | Orloff of Denmark,The letter D in 925 sterling silver with an oxidized finish.,,img_0226.jpg,Invoice Size field blank; series default 10.5mm unconfirmed
234,ORCB183-E,ORCB183-E,letter-e-charm,Letter E Charm,A,Charm,Personal — Letters,Classic,900,29,4.44,1.70,,925 Sterling Silver,Oxidized Silver,,10,"<p style=""font-family: Inter, sans-serif;"">The letter E in 925 sterling silver with an oxidized finish. Wear a single initial, or spell out a name.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Weight:</strong> 1.70g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Letter E Charm | Orloff of Denmark,The letter E in 925 sterling silver with an oxidized finish.,,img_0225.jpg,Invoice Size field blank; series default 10.5mm unconfirmed
235,ORCB183-F,ORCB183-F,letter-f-charm,Letter F Charm,A,Charm,Personal — Letters,Classic,900,29,4.44,1.70,,925 Sterling Silver,Oxidized Silver,,10,"<p style=""font-family: Inter, sans-serif;"">The letter F in 925 sterling silver with an oxidized finish. Wear a single initial, or spell out a name.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Weight:</strong> 1.70g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Letter F Charm | Orloff of Denmark,The letter F in 925 sterling silver with an oxidized finish.,,img_0227.jpg,Invoice Size field blank; series default 10.5mm unconfirmed
236,ORCB183-G,ORCB183-G,letter-g-charm,Letter G Charm,A,Charm,Personal — Letters,Classic,900,29,4.22,1.60,,925 Sterling Silver,Oxidized Silver,,10,"<p style=""font-family: Inter, sans-serif;"">The letter G in 925 sterling silver with an oxidized finish. Wear a single initial, or spell out a name.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Weight:</strong> 1.60g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Letter G Charm | Orloff of Denmark,The letter G in 925 sterling silver with an oxidized finish.,,img_0230.jpg,Invoice Size field blank; series default 10.5mm unconfirmed
237,ORCB183-H,ORCB183-H,letter-h-charm,Letter H Charm,A,Charm,Personal — Letters,Signature,1200,39,4.67,1.90,,925 Sterling Silver,Oxidized Silver,,10,"<p style=""font-family: Inter, sans-serif;"">The letter H in 925 sterling silver with an oxidized finish. Wear a single initial, or spell out a name.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Weight:</strong> 1.90g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Letter H Charm | Orloff of Denmark,The letter H in 925 sterling silver with an oxidized finish.,,img_0229.jpg,Invoice Size field blank; series default 10.5mm unconfirmed
238,ORCB183-I,ORCB183-I,letter-i-charm,Letter I Charm,A,Charm,Personal — Letters,Classic,900,29,4.00,1.30,,925 Sterling Silver,Oxidized Silver,,10,"<p style=""font-family: Inter, sans-serif;"">The letter I in 925 sterling silver with an oxidized finish. Wear a single initial, or spell out a name.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Weight:</strong> 1.30g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Letter I Charm | Orloff of Denmark,The letter I in 925 sterling silver with an oxidized finish.,,img_0228.jpg,Invoice Size field blank; series default 10.5mm unconfirmed
239,ORCB183-J,ORCB183-J,letter-j-charm,Letter J Charm,A,Charm,Personal — Letters,Signature,1200,39,4.67,1.90,,925 Sterling Silver,Oxidized Silver,,10,"<p style=""font-family: Inter, sans-serif;"">The letter J in 925 sterling silver with an oxidized finish. Wear a single initial, or spell out a name.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Weight:</strong> 1.90g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Letter J Charm | Orloff of Denmark,The letter J in 925 sterling silver with an oxidized finish.,,img_0238.jpg,Invoice Size field blank; series default 10.5mm unconfirmed
240,ORCB183-K,ORCB183-K,letter-k-charm,Letter K Charm,A,Charm,Personal — Letters,Signature,1200,39,4.89,2.10,,925 Sterling Silver,Oxidized Silver,,10,"<p style=""font-family: Inter, sans-serif;"">The letter K in 925 sterling silver with an oxidized finish. Wear a single initial, or spell out a name.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Weight:</strong> 2.10g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Letter K Charm | Orloff of Denmark,The letter K in 925 sterling silver with an oxidized finish.,,img_0240.jpg,Invoice Size field blank; series default 10.5mm unconfirmed
241,ORCB183-L,ORCB183-L,letter-l-charm,Letter L Charm,A,Charm,Personal — Letters,Classic,900,29,4.00,1.40,,925 Sterling Silver,Oxidized Silver,,10,"<p style=""font-family: Inter, sans-serif;"">The letter L in 925 sterling silver with an oxidized finish. Wear a single initial, or spell out a name.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Weight:</strong> 1.40g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Letter L Charm | Orloff of Denmark,The letter L in 925 sterling silver with an oxidized finish.,,img_0239.jpg,Invoice Size field blank; series default 10.5mm unconfirmed
242,ORCB183-M,ORCB183-M,letter-m-charm,Letter M Charm,A,Charm,Personal — Letters,Classic,900,29,4.44,1.80,,925 Sterling Silver,Oxidized Silver,,10,"<p style=""font-family: Inter, sans-serif;"">The letter M in 925 sterling silver with an oxidized finish. Wear a single initial, or spell out a name.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Weight:</strong> 1.80g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Letter M Charm | Orloff of Denmark,The letter M in 925 sterling silver with an oxidized finish.,,img_0231.jpg,Invoice Size field blank; series default 10.5mm unconfirmed
243,ORCB183-N,ORCB183-N,letter-n-charm,Letter N Charm,A,Charm,Personal — Letters,Classic,900,29,4.44,1.70,,925 Sterling Silver,Oxidized Silver,,10,"<p style=""font-family: Inter, sans-serif;"">The letter N in 925 sterling silver with an oxidized finish. Wear a single initial, or spell out a name.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Weight:</strong> 1.70g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Letter N Charm | Orloff of Denmark,The letter N in 925 sterling silver with an oxidized finish.,,img_0232.jpg,Invoice Size field blank; series default 10.5mm unconfirmed
244,ORCB183-O,ORCB183-O,letter-o-charm,Letter O Charm,A,Charm,Personal — Letters,Classic,900,29,4.00,1.50,,925 Sterling Silver,Oxidized Silver,,10,"<p style=""font-family: Inter, sans-serif;"">The letter O in 925 sterling silver with an oxidized finish. Wear a single initial, or spell out a name.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Weight:</strong> 1.50g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Letter O Charm | Orloff of Denmark,The letter O in 925 sterling silver with an oxidized finish.,,img_0233.jpg,Invoice Size field blank; series default 10.5mm unconfirmed
245,ORCB183-P,ORCB183-P,letter-p-charm,Letter P Charm,A,Charm,Personal — Letters,Classic,900,29,4.44,1.70,,925 Sterling Silver,Oxidized Silver,,10,"<p style=""font-family: Inter, sans-serif;"">The letter P in 925 sterling silver with an oxidized finish. Wear a single initial, or spell out a name.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Weight:</strong> 1.70g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Letter P Charm | Orloff of Denmark,The letter P in 925 sterling silver with an oxidized finish.,,img_0234.jpg,Invoice Size field blank; series default 10.5mm unconfirmed
246,ORCB183-Q,ORCB183-Q,letter-q-charm,Letter Q Charm,A,Charm,Personal — Letters,Classic,900,29,4.44,1.80,,925 Sterling Silver,Oxidized Silver,,10,"<p style=""font-family: Inter, sans-serif;"">The letter Q in 925 sterling silver with an oxidized finish. Wear a single initial, or spell out a name.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Weight:</strong> 1.80g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Letter Q Charm | Orloff of Denmark,The letter Q in 925 sterling silver with an oxidized finish.,,img_0235.jpg,Invoice Size field blank; series default 10.5mm unconfirmed
247,ORCB183-R,ORCB183-R,letter-r-charm,Letter R Charm,A,Charm,Personal — Letters,Classic,900,29,4.44,1.80,,925 Sterling Silver,Oxidized Silver,,9,"<p style=""font-family: Inter, sans-serif;"">The letter R in 925 sterling silver with an oxidized finish. Wear a single initial, or spell out a name.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Weight:</strong> 1.80g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Letter R Charm | Orloff of Denmark,The letter R in 925 sterling silver with an oxidized finish.,,img_0236.jpg,Invoice Size field blank; series default 10.5mm unconfirmed
248,ORCB183-S,ORCB183-S,letter-s-charm,Letter S Charm,A,Charm,Personal — Letters,Classic,900,29,4.00,1.50,,925 Sterling Silver,Oxidized Silver,,10,"<p style=""font-family: Inter, sans-serif;"">The letter S in 925 sterling silver with an oxidized finish. Wear a single initial, or spell out a name.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Weight:</strong> 1.50g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Letter S Charm | Orloff of Denmark,The letter S in 925 sterling silver with an oxidized finish.,,img_0237.jpg,Invoice Size field blank; series default 10.5mm unconfirmed
249,ORCB183-T,ORCB183-T,letter-t-charm,Letter T Charm,A,Charm,Personal — Letters,Classic,900,29,4.22,1.60,,925 Sterling Silver,Oxidized Silver,,10,"<p style=""font-family: Inter, sans-serif;"">The letter T in 925 sterling silver with an oxidized finish. Wear a single initial, or spell out a name.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Weight:</strong> 1.60g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Letter T Charm | Orloff of Denmark,The letter T in 925 sterling silver with an oxidized finish.,,img_0246.jpg,Invoice Size field blank; series default 10.5mm unconfirmed
250,ORCB183-U,ORCB183-U,letter-u-charm,Letter U Charm,A,Charm,Personal — Letters,Classic,900,29,4.44,1.80,,925 Sterling Silver,Oxidized Silver,,10,"<p style=""font-family: Inter, sans-serif;"">The letter U in 925 sterling silver with an oxidized finish. Wear a single initial, or spell out a name.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Weight:</strong> 1.80g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Letter U Charm | Orloff of Denmark,The letter U in 925 sterling silver with an oxidized finish.,,img_0247.jpg,Invoice Size field blank; series default 10.5mm unconfirmed
